bin__tipo_laboral_Independiente,poly__tipo_credito_4.0,poly__tipo_credito_6.0,poly__tipo_credito_9.0,poly__tipo_credito_10.0,num__capital_prestado,num__plazo_meses,num__edad_cliente,num__total_otros_prestamos,num__cuota_pactada,num__puntaje_datacredito,num__cant_creditosvigentes,num__huella_consulta,num__saldo_mora,num__saldo_total,num__creditos_sectorCooperativo,num__creditos_sectorReal,num__promedio_ingresos_datacredito,Pago_atiempo
0.0,1.0,0.0,0.0,0.0,0.02622784810126582,0.2941176470588235,0.16000000000000003,0.0003333333333333333,0.02366587872318404,0.7106060606060607,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.05000784530748922,1
0.0,1.0,0.0,0.0,0.0,0.037966244725738396,0.1176470588235294,0.12,0.0003333333333333333,0.07167566040315812,0.8242424242424242,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.023794414786642407,1
1.0,0.0,0.0,1.0,0.0,0.02903164556962025,0.029411764705882346,0.09999999999999998,0.0013333333333333333,0.10973869437085017,0.593939393939394,0.03225806451612903,0.10344827586206896,0.0,0.001235324172909419,0.0,0.04,0.026216632151600052,1
0.0,1.0,0.0,0.0,0.0,0.03602118143459915,0.1176470588235294,0.33999999999999997,0.0,0.0706074417220229,0.7787878787878788,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.05448414498653098,1
0.0,0.0,0.0,1.0,0.0,0.010139915611814343,0.20588235294117646,0.33999999999999997,0.0003333333333333333,0.013850203105086578,0.7727272727272727,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.022647601147978823,1
0.0,0.0,0.0,1.0,0.0,0.03057202531645569,0.23529411764705882,0.33999999999999997,0.0,0.031699804865003296,0.7696969696969698,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.02869395955411361,1
0.0,0.0,0.0,1.0,0.0,0.1042717299578059,0.23529411764705882,0.32000000000000006,0.0005666666666666666,0.09777487177976261,0.456060606060606,0.03225806451612903,0.034482758620689655,0.0,0.00032681361030135266,0.0,0.08,0.03398452315948155,1
0.0,1.0,0.0,0.0,0.0,0.039662447257383965,0.1176470588235294,0.32000000000000006,6.666666666666667e-05,0.07439908921892363,0.7424242424242424,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.026172491635805265,1
0.0,0.0,0.0,1.0,0.0,0.06473759493670886,0.23529411764705882,0.32000000000000006,0.0008666666666666666,0.06158499779783773,0.6530303030303031,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.03610098478750397,1
0.0,0.0,0.0,1.0,0.0,0.07119810126582278,0.23529411764705882,0.09999999999999998,0.0003333333333333333,0.06736047998827528,0.6924242424242424,0.04838709677419355,0.10344827586206896,0.0,0.01503733532757396,0.0,0.0,0.022647601147978823,1
0.0,1.0,0.0,0.0,0.0,0.035742278481012656,0.2941176470588235,0.30000000000000004,0.00013333333333333334,0.0317711957174554,0.7424242424242424,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.01697914014222746,1
0.0,0.0,0.0,1.0,0.0,0.04468008438818565,0.23529411764705882,0.28,0.0,0.04311667531666942,0.8454545454545455,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.01886862714414458,1
0.0,0.0,0.0,1.0,0.0,0.04957818565400844,0.23529411764705882,0.19999999999999996,0.0007999999999999999,0.047572371060188155,1.0,0.16129032258064516,0.034482758620689655,0.0,0.008658215120758803,0.0,0.12,0.046266188671942834,1
0.0,0.0,0.0,1.0,0.0,0.0783717299578059,0.23529411764705882,0.14,0.0002666666666666667,0.07398358690306482,0.7287878787878788,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.028456015406247186,1
0.0,0.0,0.0,1.0,0.0,0.014048776371308013,0.20588235294117646,0.09999999999999998,0.0006666666666666666,0.017852623594941143,0.843939393939394,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.024907243902146513,1
1.0,0.0,0.0,1.0,0.0,0.018244725738396625,0.08823529411764706,0.30000000000000004,0.0013333333333333333,0.04476584178125087,0.7696969696969698,0.16129032258064516,0.034482758620689655,0.0,0.06339558559252363,0.0,0.12,0.026216632151600052,1
0.0,1.0,0.0,0.0,0.0,0.09691983122362868,0.1176470588235294,0.18000000000000005,0.0013333333333333333,0.16555614229518947,0.793939393939394,0.14516129032258063,0.24137931034482757,0.0,0.023400792718467667,0.0,0.04,0.11334297724000061,0
0.0,1.0,0.0,0.0,0.0,0.08577215189873418,0.2941176470588235,0.16000000000000003,0.0003333333333333333,0.06438623886548225,0.7166666666666668,0.0967741935483871,0.0,0.0,0.011339572241640354,0.0,0.12,0.06421631519015547,1
1.0,0.0,0.0,1.0,0.0,0.018244725738396625,0.08823529411764706,0.32000000000000006,0.0013333333333333333,0.04476584178125087,0.7454545454545456,0.08064516129032258,0.0,0.0,0.003193664819804905,0.0,0.12,0.032777350908256724,1
1.0,0.0,0.0,1.0,0.0,0.02546367088607595,0.08823529411764706,0.18000000000000005,0.001,0.05727774969989401,0.7742424242424242,0.0967741935483871,0.034482758620689655,0.0,0.027790493711379018,0.0,0.08,0.026216632151600052,1
0.0,1.0,0.0,0.0,0.0,0.09538396624472573,1.0,0.14,0.00019999999999999998,0.030817051308492334,0.7606060606060607,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.05376516893942649,1
1.0,0.0,0.0,1.0,0.0,0.02896257383966245,0.2647058823529412,0.33999999999999997,0.0008666666666666666,0.025742634843722023,0.7272727272727273,0.2096774193548387,0.034482758620689655,0.0,0.049936220525692986,0.0,0.36,0.02228020089760605,1
0.0,0.0,0.0,1.0,0.0,0.019679156118143457,0.23529411764705882,0.33999999999999997,0.0005333333333333334,0.020419672448192525,0.9212121212121211,0.08064516129032258,0.0,0.0,0.0006624230414541174,0.0,0.16,0.028316062153730184,1
0.0,0.0,0.0,1.0,0.0,0.07441396624472574,0.20588235294117646,0.30000000000000004,0.0009703699999999999,0.07831236557555758,0.9666666666666668,0.0967741935483871,0.0,0.0,5.277492510847202e-05,0.0,0.12,0.0614870456902363,1
0.0,0.0,0.0,1.0,0.0,0.024687088607594936,0.23529411764705882,0.26,0.0009333333333333333,0.024929005763394844,0.7484848484848485,0.06451612903225806,0.0,0.0,0.004385791739199612,0.0,0.04,0.03776349716331579,1
0.0,0.0,0.0,1.0,0.0,0.01924957805907173,0.23529411764705882,0.28,0.00039999999999999996,0.020027967083151077,0.6772727272727272,0.14516129032258063,0.06896551724137931,0.0,0.0017855516328366366,0.0,0.24,0.028316062153730184,1
1.0,0.0,0.0,1.0,0.0,0.10803367088607595,0.23529411764705882,0.24,0.0015333333333333332,0.10074986836131175,0.6696969696969697,0.06451612903225806,0.06896551724137931,0.0,0.0010879453079768713,0.0,0.08,0.01965591339494338,1
0.0,0.0,0.0,1.0,0.0,0.027107426160337553,0.20588235294117646,0.24,0.001,0.03098514088172613,0.7696969696969698,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.07241920809447834,1
0.0,0.0,0.0,1.0,0.0,0.062406455696202526,0.2647058823529412,0.24,0.0007999999999999999,0.05369498654905684,0.7621212121212122,0.04838709677419355,0.0,0.0,0.0010085874576285763,0.0,0.04,0.0472109321729014,1
0.0,0.0,0.0,1.0,0.0,0.0200279746835443,0.23529411764705882,0.21999999999999997,0.0005333333333333334,0.020737342855135496,0.7,0.016129032258064516,0.0,0.0,0.0,0.0,0.04,0.028316062153730184,1
0.0,1.0,0.0,0.0,0.0,0.07248945147679324,0.2941176470588235,0.19999999999999996,0.0003333333333333333,0.06293802443002525,0.7636363636363637,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.023748463512470785,1
0.0,0.0,0.0,1.0,0.0,0.02443970464135021,0.23529411764705882,0.19999999999999996,0.0005333333333333334,0.024757138896380516,0.6909090909090909,0.0967741935483871,0.0,0.0,0.0013481061424930798,0.0,0.08,0.03776349716331579,1
0.0,0.0,0.0,1.0,0.0,0.024170126582278482,0.23529411764705882,0.16000000000000003,0.00039999999999999996,0.024564119184195196,0.6136363636363638,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.048486257170570375,1
0.0,1.0,0.0,0.0,0.0,0.11392405063291138,0.2941176470588235,0.12,0.00023333333333333333,0.09771519053803017,0.7393939393939395,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.04013112934821805,1
1.0,0.0,0.0,1.0,0.0,0.07570721518987342,0.23529411764705882,0.09999999999999998,0.00046666666666666666,0.07176480453637873,0.7181818181818183,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0302844877237274,1
0.0,0.0,0.0,1.0,0.0,0.031126033755274257,0.23529411764705882,0.08000000000000002,0.00046666666666666666,0.03084915830562688,0.603030303030303,0.06451612903225806,0.034482758620689655,0.0,0.0021796044069798946,0.0,0.0,0.026426575151813063,1
0.0,1.0,0.0,0.0,0.0,0.012658227848101266,0.1176470588235294,0.08000000000000002,0.0,0.03237971774549954,0.7030303030303031,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.02756026735296334,1
1.0,0.0,0.0,1.0,0.0,0.050394388185654004,0.20588235294117646,0.06,0.00039999999999999996,0.05427480114436892,0.6924242424242424,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.007846619632961377,1
0.0,1.0,0.0,0.0,0.0,0.014917890295358645,0.1176470588235294,0.24,0.00023333333333333333,0.034925236024201875,0.7424242424242424,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.024537088149895945,1
0.0,1.0,0.0,0.0,0.0,0.1009328270042194,0.47058823529411764,0.24,0.0006666666666666666,0.05866514970548441,0.7696969696969698,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0855563388470576,1
1.0,1.0,0.0,0.0,0.0,0.0591054852320675,0.1176470588235294,0.33999999999999997,0.0007999999999999999,0.10584166037747252,0.7848484848484849,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.019974816812266948,0
0.0,1.0,0.0,0.0,0.0,0.016877637130801683,0.1176470588235294,0.24,0.0,0.039041730786228586,0.7727272727272727,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.035379410695771836,1
0.0,1.0,0.0,0.0,0.0,0.019409282700421943,0.2941176470588235,0.26,0.0003333333333333333,0.017984828877259856,0.7075757575757575,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.023875793942099977,1
0.0,1.0,0.0,0.0,0.0,0.0760928270042194,0.1176470588235294,0.32000000000000006,0.00019999999999999998,0.13304573018488342,0.7712121212121212,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.05186424004399776,1
0.0,0.0,0.0,1.0,0.0,0.07840940928270042,0.23529411764705882,0.33999999999999997,0.0012,0.07380038815470888,0.7227272727272727,0.04838709677419355,0.0,0.0,0.00718149453114952,0.0,0.08,0.0472109321729014,1
1.0,0.0,0.0,1.0,0.0,0.10561333333333334,0.23529411764705882,0.28,0.0007666666666666666,0.09871768430738408,0.6606060606060606,0.06451612903225806,0.034482758620689655,0.0,0.013016055695919482,0.0,0.12,0.032777350908256724,1
0.0,0.0,0.0,1.0,0.0,0.023743164556962022,0.23529411764705882,0.14,0.001,0.02424418240098391,0.6015151515151516,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.023108977133821946,1
0.0,1.0,0.0,0.0,0.0,0.024599156118143457,0.2941176470588235,0.24,0.0002666666666666667,0.02237442197961923,0.7121212121212122,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.031793689223633674,1
0.0,0.0,0.0,1.0,0.0,0.02866620253164557,0.23529411764705882,0.18000000000000005,0.0005333333333333334,0.028608089905635646,0.7318181818181819,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.04092030508601877,1
0.0,1.0,0.0,0.0,0.0,0.12594936708860757,0.8235294117647058,0.14,0.0002666666666666667,0.04573320671844581,0.7651515151515151,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.04133223949531173,1
0.0,1.0,0.0,0.0,0.0,0.01343881856540084,0.2941176470588235,0.08000000000000002,9.999999999999999e-05,0.013180866647175831,0.6954545454545455,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.02092478264535581,1
0.0,0.0,0.0,1.0,0.0,0.04349067510548523,0.029411764705882346,0.33999999999999997,0.0013333333333333333,0.1509353712588738,0.6409090909090909,0.06451612903225806,0.0,0.0,0.005939915552301319,0.0,0.12,0.0755532372016582,1
1.0,0.0,0.0,1.0,0.0,0.03968780590717299,0.23529411764705882,0.32000000000000006,0.001,0.03865002542118714,0.7863636363636364,0.04838709677419355,0.0,0.0,0.0020484489449510623,0.0,0.0,0.01965591339494338,1
0.0,0.0,0.0,1.0,0.0,0.06830367088607595,0.23529411764705882,0.28,0.0006666666666666666,0.06472317347070596,0.8121212121212122,0.08064516129032258,0.10344827586206896,0.0,0.008229565451266657,0.0,0.12,0.0661058021920726,1
0.0,0.0,0.0,1.0,0.0,0.01993278481012658,0.23529411764705882,0.26,0.00046666666666666666,0.020650465098183197,0.5803030303030303,0.03225806451612903,0.0,0.0,0.0,0.0,0.08,0.028316062153730184,1
0.0,1.0,0.0,0.0,0.0,0.013052700421940925,0.1176470588235294,0.21999999999999997,0.0,0.03218556484518006,0.803030303030303,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.025663694774789025,1
0.0,0.0,0.0,1.0,0.0,0.053305147679324885,0.23529411764705882,0.36,0.0,0.053125748376330266,0.6166666666666667,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.029260805654688745,1
0.0,0.0,0.0,1.0,0.0,0.2566440084388185,0.23529411764705882,0.26,0.0010666666666666667,0.23787507582917264,0.7484848484848485,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.05552044987845744,1
0.0,1.0,0.0,0.0,0.0,0.11392405063291138,0.6470588235294117,0.30000000000000004,0.0005333333333333334,0.050732832766361535,0.7681818181818183,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.02401611459486735,1
1.0,0.0,0.0,1.0,0.0,0.13368430379746835,0.23529411764705882,0.32000000000000006,0.001,0.12408410069056486,0.5969696969696969,0.12903225806451613,0.06896551724137931,0.0,0.021778256965410532,0.0,0.12,0.01965591339494338,1
0.0,0.0,0.0,1.0,0.0,0.010907172995780588,0.0,0.36,0.00046666666666666666,0.09086053551449386,0.6121212121212121,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.024907243902146513,1
1.0,0.0,0.0,1.0,0.0,0.010907172995780588,0.1764705882352941,0.28,0.0008666666666666666,0.017335889805763997,0.7848484848484849,0.04838709677419355,0.034482758620689655,0.0,0.0007754004737233648,0.0,0.08,0.015063410265283713,1
0.0,0.0,0.0,1.0,0.0,0.17576949367088604,0.20588235294117646,0.26,0.0016666666666666666,0.17999900279444195,0.7803030303030303,0.06451612903225806,0.034482758620689655,0.0,0.0005730965941408888,0.0,0.08,0.15113271727834304,1
0.0,0.0,0.0,1.0,0.0,0.01978413502109705,0.23529411764705882,0.26,0.0005333333333333334,0.020515237980840054,0.7954545454545454,0.03225806451612903,0.034482758620689655,0.0023934897079942556,8.65899697150115e-05,0.0,0.04,0.028316062153730184,1
0.0,0.0,0.0,1.0,0.0,0.07982413502109703,0.20588235294117646,0.19999999999999996,0.0016666666666666666,0.08374033673818594,0.7606060606060607,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0718931696645696,1
1.0,0.0,0.0,1.0,0.0,0.07335113924050632,0.23529411764705882,0.14,0.00039999999999999996,0.06932202864850695,0.740909090909091,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.023816091401414403,1
0.0,0.0,0.0,1.0,0.0,0.020610084388185658,0.23529411764705882,0.09999999999999998,0.00046666666666666666,0.021220081000287827,0.646969696969697,0.06451612903225806,0.034482758620689655,0.0,0.0,0.0,0.12,0.024537088149895945,1
1.0,0.0,0.0,1.0,0.0,0.05765392405063291,0.20588235294117646,0.08000000000000002,0.0006666666666666666,0.06149774231150737,0.5712121212121213,0.016129032258064516,0.0,0.0,0.0,0.0,0.04,0.013095194638286713,0
0.0,1.0,0.0,0.0,0.0,0.042358649789029534,0.2941176470588235,0.36,0.00023333333333333333,0.031998966532421645,0.7787878787878788,0.1935483870967742,0.0,0.0,0.012197457968681406,0.0,0.32,0.028316062153730184,1
0.0,0.0,0.0,1.0,0.0,0.059550928270042186,0.23529411764705882,0.26,0.0013333333333333333,0.05664467526227639,0.6363636363636365,0.04838709677419355,0.10344827586206896,0.0,0.00025175593903597023,0.0,0.12,0.056658367182487,0
0.0,1.0,0.0,0.0,0.0,0.01261603375527426,0.1764705882352941,0.28,0.00046666666666666666,0.021759478552148187,0.7515151515151515,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.02052358157194874,1
0.0,0.0,0.0,1.0,0.0,0.01995194092827004,0.23529411764705882,0.21999999999999997,0.0005333333333333334,0.020668218378951712,0.9742424242424244,0.0967741935483871,0.0,0.0,0.006843344085084126,0.0,0.08,0.028316062153730184,1
0.0,0.0,0.0,1.0,0.0,0.08277527426160336,0.058823529411764705,0.19999999999999996,0.0013333333333333333,0.19677471993255263,0.8393939393939394,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.1028748518491294,1
0.0,1.0,0.0,0.0,0.0,0.02167270042194093,0.2941176470588235,0.14,0.0,0.021789696902392464,0.6212121212121213,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.02818190857659407,1
0.0,0.0,0.0,1.0,0.0,0.03118130801687763,0.23529411764705882,0.08000000000000002,0.0006666666666666666,0.030941324273871924,0.6909090909090909,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.046858437875543744,1
0.0,0.0,0.0,1.0,0.0,0.026882911392405062,0.23529411764705882,0.26,0.0013333333333333333,0.02707790819514104,0.7727272727272727,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.026216632151600052,1
0.0,1.0,0.0,0.0,0.0,0.02961603375527426,0.1176470588235294,0.21999999999999997,0.0002666666666666667,0.05874258422798537,0.7575757575757576,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.025517154560640343,1
1.0,1.0,0.0,0.0,0.0,0.06455696202531645,0.2941176470588235,0.09999999999999998,0.0002666666666666667,0.05603879733987863,0.7727272727272727,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.02002265757344049,1
0.0,0.0,0.0,1.0,0.0,0.04839059071729957,0.2647058823529412,0.21999999999999997,0.0003333333333333333,0.04206809856319299,0.7651515151515151,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.024056134979282957,1
1.0,1.0,0.0,0.0,0.0,0.010970464135021096,0.2941176470588235,0.19999999999999996,0.00016666666666666666,0.011021387792844143,0.7757575757575759,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.007305360335537202,1
0.0,0.0,0.0,1.0,0.0,0.00950590717299578,0.20588235294117646,0.16000000000000003,0.00023733333333333332,0.014106303623406832,0.8681818181818182,0.08064516129032258,0.06896551724137931,0.0,0.0010494391589162455,0.0,0.16,0.0725300579985908,1
0.0,0.0,0.0,1.0,0.0,0.0625010970464135,0.23529411764705882,0.09999999999999998,0.00046666666666666666,0.05950824167729975,0.7469696969696971,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.04953292799813235,1
0.0,1.0,0.0,0.0,0.0,0.11392405063291138,0.6470588235294117,0.16000000000000003,0.0004333333333333333,0.050394387243625625,0.7530303030303032,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.023816091401414403,1
0.0,1.0,0.0,0.0,0.0,0.04262869198312236,0.2941176470588235,0.28,0.00039999999999999996,0.03755914297736872,0.7257575757575758,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.03635477963188647,1
0.0,1.0,0.0,0.0,0.0,0.032067510548523206,0.1176470588235294,0.28,0.0006666666666666666,0.06227019888962672,0.7666666666666666,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.04957113762417112,1
0.0,0.0,0.0,1.0,0.0,0.035864388185654,0.23529411764705882,0.26,0.00013333333333333334,0.0350971028912162,0.9090909090909092,0.11290322580645161,0.0,0.0,0.0076855927972782215,0.0,0.16,0.0472109321729014,1
0.0,0.0,0.0,1.0,0.0,0.05404962025316455,0.23529411764705882,0.24,0.003333333333333333,0.05164013873244597,0.7651515151515151,0.3387096774193548,0.1724137931034483,0.0,0.08147353845708794,0.0,0.24,0.28339680741254153,1
1.0,1.0,0.0,0.0,0.0,0.050632911392405056,0.1176470588235294,0.16000000000000003,0.0003333333333333333,0.09187209478892104,0.7924242424242425,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.022936272773271718,1
1.0,0.0,0.0,1.0,0.0,0.03553856540084388,0.0,0.21999999999999997,0.0013333333333333333,0.19495481978909102,0.6363636363636365,0.0967741935483871,0.0,0.0,0.022633992602910127,0.0,0.16,0.032777350908256724,1
1.0,1.0,0.0,0.0,0.0,0.012447257383966242,0.1176470588235294,0.26,0.0002666666666666667,0.030984385422970023,0.7515151515151515,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.019842369022007564,1
0.0,0.0,0.0,1.0,0.0,0.018244725738396625,0.0,0.33999999999999997,0.0013333333333333333,0.1218139471284635,0.5984848484848486,0.08064516129032258,0.034482758620689655,0.0,0.01318258990403955,0.0,0.08,0.09444810722082941,1
0.0,1.0,0.0,0.0,0.0,0.039911392405063285,0.1176470588235294,0.19999999999999996,0.0005666666666666666,0.06939115312469073,0.7121212121212122,0.04838709677419355,0.0,0.0,0.0007198890710166758,0.0,0.08,0.0472109321729014,1
0.0,1.0,0.0,0.0,0.0,0.047860759493670885,0.47058823529411764,0.33999999999999997,0.0,0.021054257803322353,0.6015151515151516,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.026216632151600052,1
1.0,1.0,0.0,0.0,0.0,0.052556962025316456,0.1176470588235294,0.21999999999999997,0.0006666666666666666,0.0951058359944368,0.7348484848484849,0.016129032258064516,0.0,0.0,0.0026588789120390553,0.0,0.0,0.022936272773271718,1
1.0,0.0,0.0,1.0,0.0,0.02546367088607595,0.0,0.21999999999999997,0.0013333333333333333,0.15231143938312258,0.5803030303030303,0.12903225806451613,0.06896551724137931,0.0,0.035452630986386804,0.0,0.2,0.032777350908256724,1
0.0,1.0,0.0,0.0,0.0,0.011810126582278478,0.1764705882352941,0.32000000000000006,0.0005333333333333334,0.02082950882338054,0.6742424242424243,0.016129032258064516,0.034482758620689655,0.0,0.0,0.0,0.04,0.030205549155647306,1
0.0,1.0,0.0,0.0,0.0,0.008438818565400843,0.1176470588235294,0.19999999999999996,0.00013333333333333334,0.02463890960104978,0.7636363636363637,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.03605267165457995,1
0.0,1.0,0.0,0.0,0.0,0.012658227848101266,0.23529411764705882,0.16000000000000003,0.0006,0.016186459308347292,0.7166666666666668,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.03505956253494731,0
0.0,1.0,0.0,0.0,0.0,0.07086919831223629,0.23529411764705882,0.08000000000000002,0.00019999999999999998,0.07407650833006597,0.7303030303030302,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.022647601147978823,1
1.0,1.0,0.0,0.0,0.0,0.023291139240506326,0.2941176470588235,0.32000000000000006,0.002,0.021107517645627898,0.7803030303030303,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.032777350908256724,1
0.0,1.0,0.0,0.0,0.0,0.00834995780590717,0.1176470588235294,0.12,0.0,0.025422698060510736,0.7106060606060607,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.03239735407787117,1
