bin__tipo_laboral_Independiente,num__tipo_credito,num__capital_prestado,num__plazo_meses,num__edad_cliente,num__total_otros_prestamos,num__cuota_pactada,num__puntaje_datacredito,num__cant_creditosvigentes,num__huella_consulta,num__saldo_mora,num__saldo_total,num__creditos_sectorCooperativo,num__creditos_sectorReal,num__promedio_ingresos_datacredito
0.0,0.0,0.09049367088607595,0.2941176470588235,0.32000000000000006,0.001,0.06790856531583087,0.8090909090909091,0.12903225806451613,0.034482758620689655,0.0,0.0013107727695459753,0.0,0.04,0.04230521232015016
0.0,0.0,0.039662447257383965,0.1176470588235294,0.5,0.0006666666666666666,0.0742272223519093,0.8106060606060606,0.04838709677419355,0.0,0.0,0.00024256919281338436,0.0,0.04,0.03778874835294197
1.0,0.8333333333333334,0.08798852320675105,0.23529411764705882,0.7400000000000001,3.2e-05,0.08788365028605445,0.7818181818181817,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.009775214417688114
1.0,0.0,0.008953164556962023,0.6470588235294117,0.56,0.00028,0.0011282776522457145,0.6666666666666667,0.06451612903225806,0.13793103448275862,0.0,0.0010703536662740472,0.0,0.12,0.007872655906862912
0.0,0.8333333333333334,0.03892691983122363,0.20588235294117646,0.26,0.0,0.04275896559565279,0.8378787878787879,0.03225806451612903,0.06896551724137931,0.0,0.0059962088057503565,0.0,0.0,0.0902848513226626
0.0,0.0,0.16898734177215188,1.0,0.30000000000000004,0.0003333333333333333,0.054753006536984616,0.9121212121212121,0.0967741935483871,0.13793103448275862,0.0,0.004306629351536904,0.0,0.08,0.04659746304713089
0.0,0.8333333333333334,0.06250729957805908,0.23529411764705882,0.48,0.0013333333333333333,0.060440855511713756,0.8545454545454545,0.08064516129032258,0.034482758620689655,0.0,0.017833429044895044,0.0,0.0,0.08068315024116175
0.0,0.0,0.10324472573839662,0.47058823529411764,0.52,0.0002666666666666667,0.06077476828191303,0.7196969696969697,0.11290322580645161,0.13793103448275862,0.0,0.001136029128631257,0.0,0.0,0.02504194747883574
0.0,0.0,0.029535864978902954,0.2941176470588235,0.12,0.001,0.026454654721352812,0.6833333333333333,0.08064516129032258,0.27586206896551724,0.0,5.668417882021069e-06,0.0,0.04,0.044044701884957876
1.0,0.0,0.05008016877637131,0.1176470588235294,0.58,0.00039999999999999996,0.09105922116734998,0.7651515151515151,0.016129032258064516,0.034482758620689655,0.0,0.0,0.0,0.0,0.013121093178104852
1.0,0.0,0.12277215189873418,0.1764705882352941,0.36,0.002333333333333333,0.15574726580589696,0.7969696969696971,0.12903225806451613,0.13793103448275862,0.0,0.05116040332552395,0.0,0.04,0.06856789382390406
1.0,0.0,0.13788607594936705,0.1176470588235294,0.68,0.0005333333333333334,0.23074354517152312,0.7924242424242425,0.04838709677419355,0.20689655172413793,0.0,6.880286532660056e-05,0.0,0.0,0.02384170860146178
1.0,0.0,0.05907172995780591,0.1176470588235294,0.54,0.006,0.10635877189602772,0.7575757575757576,0.16129032258064516,0.1724137931034483,0.0,0.020666660672477643,0.23076923076923078,0.08,0.07872655906862912
0.0,0.0,0.03673810126582278,0.2941176470588235,0.33999999999999997,0.0006666666666666666,0.03264563922764918,0.7106060606060607,0.06451612903225806,0.1724137931034483,0.0,0.0007451037574573901,0.0,0.12,0.022824404005176952
0.0,0.0,0.013073417721518986,0.1176470588235294,0.54,0.0021073333333333335,0.03275971349982133,0.7015151515151516,0.08064516129032258,0.10344827586206896,0.0,0.014522877539109151,0.0,0.12,0.08672517747000183
0.0,0.0,0.17017510548523204,0.1176470588235294,0.7799999999999999,0.0021046666666666666,0.2637487827670792,0.9757575757575758,0.14516129032258063,0.10344827586206896,0.0,0.012952139397732555,0.0,0.08,0.16682047649459814
0.0,0.0,0.02219409282700422,0.2941176470588235,0.21999999999999997,0.0006666666666666666,0.020552633189267346,0.706060606060606,0.14516129032258063,0.3103448275862069,0.0,0.006816174771787541,0.0,0.04,0.07999896395848265
0.0,0.0,0.013702531645569617,0.1176470588235294,0.36,0.0003973333333333333,0.0333663468809752,0.7181818181818183,0.0967741935483871,0.13793103448275862,0.0,0.0010787585617542854,0.0,0.0,0.03149062362745165
0.0,0.0,0.07640928270042194,0.2941176470588235,0.7400000000000001,0.00019999999999999998,0.06612757129830875,0.8333333333333333,0.06451612903225806,0.20689655172413793,0.0,0.0,0.0,0.0,0.02653305474978193
1.0,0.0,0.09175527426160338,0.2941176470588235,0.84,0.001,0.07896357102332176,0.8651515151515152,0.08064516129032258,0.06896551724137931,0.0,0.013144083754978924,0.0,0.04,0.026242186356209705
1.0,0.8333333333333334,0.02903164556962025,0.08823529411764706,0.56,0.0026666666666666666,0.06365419933081463,0.8727272727272728,0.14516129032258063,0.06896551724137931,0.0,0.02901526289926674,0.0,0.04,0.029198788524218425
1.0,0.0,0.08945147679324894,0.1176470588235294,0.36,0.004,0.15624171356176894,0.8500000000000001,0.06451612903225806,0.10344827586206896,0.0,0.02715367628173679,0.0,0.0,0.025151036247518504
1.0,0.8333333333333334,0.034535400843881854,0.2647058823529412,0.62,0.0008666666666666666,0.030332802245827788,0.6924242424242424,0.0967741935483871,0.3793103448275862,0.0,0.005447740509993421,0.0,0.12,0.023774502362203524
0.0,0.0,0.023169620253164554,0.1764705882352941,0.4,0.0007999999999999999,0.034607565617258904,0.8257575757575757,0.06451612903225806,0.034482758620689655,0.0,0.0011411111584565172,0.0,0.0,0.04890402001690994
0.0,0.0,0.06860337552742615,0.2941176470588235,0.33999999999999997,0.002,0.0515781911144452,0.7439393939393939,0.14516129032258063,0.20689655172413793,0.0,0.02388632202946561,0.3076923076923077,0.12,0.03564174387620868
0.0,0.0,0.012658227848101266,0.23529411764705882,0.16000000000000003,0.0006,0.016186459308347292,0.7166666666666668,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.035084884681729905
1.0,0.0,0.10551059071729958,0.2941176470588235,0.28,0.002,0.07911126321014067,0.7651515151515151,0.2096774193548387,0.24137931034482757,0.0,0.027887052278058964,0.0,0.08,0.022163940658963866
1.0,0.8333333333333334,0.03376434599156118,0.23529411764705882,0.52,0.0006,0.03340865257131719,0.8227272727272728,0.03225806451612903,0.06896551724137931,0.0,0.01996944527298905,0.0,0.0,0.04843656795134677
0.0,0.0,0.021096835443037976,0.1764705882352941,0.21999999999999997,0.0003333333333333333,0.032558006011940775,0.6530303030303031,0.0967741935483871,0.3448275862068966,0.0,0.0019708502587730495,0.0,0.16,0.05802493800217868
0.0,0.0,0.050632911392405056,0.1176470588235294,0.48,0.001,0.09180297031273726,0.7318181818181819,0.06451612903225806,0.10344827586206896,0.0,8.795820851412004e-06,0.0,0.0,0.07557749670588394
1.0,0.0,0.11522898734177213,0.1176470588235294,0.45999999999999996,0.0012666666666666666,0.19570234622825883,0.7272727272727273,0.24193548387096775,0.3103448275862069,0.0,0.028077628396506224,0.0,0.04,0.02432826497869226
1.0,0.0,0.03335864978902953,0.2941176470588235,0.58,0.0007999999999999999,0.029670642646100052,0.8712121212121213,0.12903225806451613,0.06896551724137931,0.0,0.015862578786121993,0.0,0.04,0.02384170860146178
1.0,0.0,0.04042194092827004,0.1176470588235294,0.82,0.0008666666666666666,0.0759368255169793,0.7984848484848486,0.03225806451612903,0.13793103448275862,0.0,0.0002931940283804001,0.07692307692307693,0.04,0.01968163976715728
0.0,0.8333333333333334,0.0293104641350211,0.20588235294117646,0.7000000000000001,0.0009333333333333333,0.033101936316337774,0.8575757575757577,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.02405991238101366
0.0,0.8333333333333334,0.026259831223628696,0.23529411764705882,0.4,0.0005333333333333334,0.026508670022414457,0.696969696969697,0.25806451612903225,0.27586206896551724,0.0,0.018188780207292088,0.0,0.16,0.07544082739934081
0.0,0.0,0.07267510548523207,0.2941176470588235,0.7600000000000001,0.0013,0.06274878201162046,0.8712121212121213,0.11290322580645161,0.034482758620689655,0.0,0.019004836919617536,0.07692307692307693,0.0,0.08310960671071488
1.0,0.0,0.1542825738396624,1.0,0.33999999999999997,0.0,0.04900509859114496,0.21969696969696967,0.24193548387096775,0.27586206896551724,0.04595500239348971,0.011979517074251975,0.0,0.2,0.024108407941399936
0.0,0.8333333333333334,0.09255552742616034,0.2647058823529412,0.18000000000000005,0.00022666666666666666,0.07949692490513327,0.7424242424242424,0.03225806451612903,0.1724137931034483,0.0,0.00045484166936079405,0.0,0.08,0.018894374176470986
0.0,0.0,0.16356118143459913,0.2941176470588235,0.7200000000000001,0.0006666666666666666,0.122417936403971,0.9015151515151516,0.08064516129032258,0.13793103448275862,0.0,0.004349631142366029,0.0,0.04,0.1416819315277852
0.0,0.8333333333333334,0.05584189873417722,0.23529411764705882,0.48,0.0007999999999999999,0.05353256291649386,0.8636363636363638,0.016129032258064516,0.13793103448275862,0.0,0.0,0.0,0.0,0.02444181491905558
1.0,0.0,0.02620253164556962,0.23529411764705882,0.6,0.0009333333333333333,0.029583764889147754,0.7848484848484849,0.0967741935483871,0.27586206896551724,0.0,0.009197301207607565,0.0,0.0,0.024641859105648967
0.0,0.0,0.04071729957805907,0.1176470588235294,0.5,0.0014333333333333333,0.07755955092509702,0.696969696969697,0.22580645161290322,0.06896551724137931,0.0,0.00477534887157437,0.07692307692307693,0.24,0.09162409506116541
1.0,0.8333333333333334,0.0692468776371308,0.20588235294117646,0.19999999999999996,0.0009333333333333333,0.07332520459711762,0.8545454545454545,0.11290322580645161,0.1724137931034483,0.0,0.006523762594149489,0.0,0.04,0.0007947446137978109
1.0,0.8333333333333334,0.01694092827004219,0.029411764705882346,0.33999999999999997,0.0013333333333333333,0.07532263754826436,0.8484848484848486,0.08064516129032258,0.3448275862068966,0.0,0.005414316390758055,0.0,0.04,0.024241770732462194
1.0,0.8333333333333334,0.04652873417721518,0.20588235294117646,0.52,0.0013333333333333333,0.050981378697120716,0.7318181818181819,0.12903225806451613,0.13793103448275862,0.0,0.006759099667596157,0.0,0.04,0.05467121282804143
0.0,0.0,0.06329113924050632,0.1176470588235294,0.16000000000000003,0.0016666666666666666,0.11230347684783323,0.7227272727272727,0.06451612903225806,0.1724137931034483,0.0,0.0010191424426502708,0.0,0.04,0.02504194747883574
0.0,0.0,0.037670886075949366,0.2941176470588235,0.44000000000000006,0.0006333333333333333,0.0333769233035607,0.7636363636363637,0.08064516129032258,0.06896551724137931,0.0,0.007754786587975996,0.0,0.0,0.11759081718719398
0.0,0.8333333333333334,0.2625886075949367,0.2647058823529412,0.19999999999999996,0.0013333333333333333,0.24172678229718386,0.7984848484848486,0.06451612903225806,0.24137931034482757,0.0,0.000674932653331681,0.0,0.0,0.07192870438835748
0.0,0.0,0.052848101265822775,0.23529411764705882,0.4,0.0005333333333333334,0.055899037469998844,0.8075757575757576,0.04838709677419355,0.13793103448275862,0.0,8.795820851412004e-06,0.0,0.0,0.04534649802353037
0.0,0.0,0.042991561181434594,0.2941176470588235,0.9400000000000001,0.0014,0.037775204181615306,0.8227272727272728,0.22580645161290322,0.1724137931034483,0.0,0.06206702571858925,0.0,0.08,0.13226061923529692
0.0,0.0,0.04430801687763713,0.1176470588235294,0.7400000000000001,0.00039999999999999996,0.08184526844849169,0.8424242424242425,0.06451612903225806,0.06896551724137931,0.0,0.0011665213075828186,0.0,0.04,0.0388510582988277
0.0,0.8333333333333334,0.08084059071729957,0.20588235294117646,0.54,0.0007999999999999999,0.0850744769014708,0.843939393939394,0.11290322580645161,0.10344827586206896,0.0,0.014641132463889246,0.0,0.0,0.05668312252941296
1.0,0.0,0.035088945147679323,0.2941176470588235,0.86,0.00019999999999999998,0.031320186840059556,0.7106060606060607,0.04838709677419355,0.034482758620689655,0.0,6.821647726983976e-05,0.0,0.12,0.006560546589052426
0.0,0.0,0.021514810126582275,0.2941176470588235,0.32000000000000006,0.00046666666666666666,0.016449358955472504,0.7212121212121212,0.14516129032258063,0.27586206896551724,0.0,0.0019997787362399156,0.0,0.12,0.036559748039321605
0.0,0.0,0.0470759493670886,0.2941176470588235,0.86,0.0,0.04145391059447805,0.7924242424242425,0.0967741935483871,0.13793103448275862,0.0,0.0002019129542113022,0.0,0.2,0.024641859105648967
0.0,0.0,0.06990717299578059,0.23529411764705882,0.9,0.0003333333333333333,0.07281187037234295,0.7515151515151515,0.14516129032258063,0.10344827586206896,0.0,0.016409287917708647,0.0,0.08,0.02384170860146178
0.0,0.0,0.04218987341772152,0.1176470588235294,0.4,0.0006666666666666666,0.0784298394121322,0.8045454545454547,0.06451612903225806,0.06896551724137931,0.0,2.814662672451841e-05,0.0,0.04,0.11562690444466796
0.0,0.8333333333333334,0.0713950210970464,0.058823529411764705,0.7799999999999999,0.0013333333333333333,0.17223137586415038,0.6060606060606062,0.11290322580645161,0.034482758620689655,0.0023137067177277804,0.018397729818184518,0.0,0.08,0.07557749670588394
0.0,0.0,0.07594514767932489,0.1176470588235294,0.28,0.0002666666666666667,0.13245722781387612,0.7833333333333334,0.04838709677419355,0.06896551724137931,0.0,0.0029053573585641783,0.0,0.0,0.024641859105648967
0.0,0.0,0.026156118143459917,0.1176470588235294,0.30000000000000004,0.0006666666666666666,0.04886798282691155,0.7924242424242425,0.06451612903225806,0.13793103448275862,0.0,0.0010998685317976742,0.0,0.04,0.11762716261529733
1.0,0.0,0.008438818565400843,0.1176470588235294,0.9800000000000001,0.0006666666666666666,0.024647975106123064,0.6984848484848485,0.11290322580645161,0.10344827586206896,0.0,0.0014988078730806054,0.07692307692307693,0.08,0.022961913061683492
0.0,0.0,0.2014978902953586,0.2941176470588235,0.26,0.001,0.15071931005462721,0.7575757575757576,0.04838709677419355,0.20689655172413793,0.0,0.00012646435757474592,0.0,0.0,0.02384170860146178
0.0,0.0,0.03923628691983122,0.1176470588235294,0.45999999999999996,0.0011293333333333333,0.07515719208067695,0.8257575757575757,0.03225806451612903,0.13793103448275862,0.0,0.02007421327246365,0.0,0.0,0.15688321657616042
1.0,0.0,0.24943780590717296,0.2941176470588235,0.56,0.006,0.2141668914156466,0.7924242424242425,0.2096774193548387,0.3448275862068966,0.0,0.056340555418948855,0.0,0.28,0.024641859105648967
0.0,0.0,0.006495780590717299,0.1176470588235294,0.9600000000000001,0.001,0.021517354020815907,0.893939393939394,0.11290322580645161,0.06896551724137931,0.0,0.010786217378743745,0.0,0.0,0.08502468379411944
1.0,0.0,0.15029535864978902,0.1176470588235294,0.18000000000000005,0.0013333333333333333,0.2511239337643981,0.7515151515151515,0.03225806451612903,0.10344827586206896,0.0,0.001318200351598279,0.0,0.0,0.026242186356209705
0.0,0.0,0.14852320675105482,0.2941176470588235,0.24,0.0010666666666666667,0.12682150549331833,0.7075757575757575,0.06451612903225806,0.27586206896551724,0.0,0.0016798063199341057,0.07692307692307693,0.0,0.029685659807685186
1.0,0.8333333333333334,0.016216877637130797,0.08823529411764706,0.38,0.0013333333333333333,0.041278644163061234,0.5742424242424242,0.16129032258064516,0.5172413793103449,0.0,0.01867743692125942,0.0,0.2,0.0007947446137978109
0.0,0.0,0.10092616033755274,0.1176470588235294,0.42000000000000004,0.0002666666666666667,0.1719397687842931,0.8333333333333333,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.02553102310595642
0.0,0.0,0.09373839662447257,0.6470588235294117,0.42000000000000004,0.0013333333333333333,0.04115210482141333,0.7712121212121212,0.0967741935483871,0.24137931034482757,0.0,0.011329799107361009,0.0,0.0,0.14931197842178492
0.0,0.0,0.06253164556962025,0.2941176470588235,0.7000000000000001,0.0007999999999999999,0.05433599330361358,0.8636363636363638,0.1774193548387097,0.06896551724137931,0.0,0.03172359387075929,0.0,0.12,0.01212087224513792
0.0,0.8333333333333334,0.037190717299578055,0.23529411764705882,0.28,0.002,0.036541917762270726,0.7454545454545456,0.06451612903225806,0.1724137931034483,0.0,0.012548899877366711,0.0,0.04,0.044608593985380106
1.0,0.8333333333333334,0.06576962025316455,0.23529411764705882,0.7200000000000001,0.0006666666666666666,0.06260184528355767,0.6848484848484848,0.08064516129032258,0.13793103448275862,0.0,0.002547856106625677,0.07692307692307693,0.08,0.018369530449346794
0.0,0.0,0.13558227848101265,0.1764705882352941,0.48,0.0003266666666666667,0.1764453248057149,0.8378787878787879,0.11290322580645161,0.10344827586206896,0.0,0.005809932866386008,0.0,0.0,0.04341788102165345
0.0,0.0,0.03981223628691983,0.1764705882352941,0.7200000000000001,0.0013333333333333333,0.054801733626753515,0.6848484848484848,0.08064516129032258,0.06896551724137931,0.0013563108345300782,0.008355834346155815,0.0,0.0,0.05668312252941296
1.0,0.0,0.12859578059071727,0.6470588235294117,0.24,0.0003333333333333333,0.057444706084993635,0.7696969696969698,0.03225806451612903,0.034482758620689655,0.0,0.004556430663717004,0.0,0.0,0.2046218735813638
1.0,0.0,0.03624050632911392,0.2941176470588235,0.7000000000000001,6.666666666666667e-05,0.032225604159253726,0.6424242424242426,0.11290322580645161,0.06896551724137931,0.0,0.0005375223853640669,0.0,0.2,0.026242186356209705
1.0,0.0,0.03670886075949367,0.23529411764705882,0.52,0.0005333333333333334,0.040104283526693,0.7636363636363637,0.16129032258064516,0.1724137931034483,0.0,0.0007722730707539739,0.0,0.12,0.02384170860146178
0.0,0.0,0.00930168776371308,0.1176470588235294,0.7999999999999999,0.00013333333333333334,0.025994202609505634,0.8075757575757576,0.04838709677419355,0.034482758620689655,0.0,0.00031410853573820197,0.07692307692307693,0.0,0.03495459222647133
0.0,0.0,0.016033755274261603,0.1176470588235294,0.26,0.0006666666666666666,0.03711682187566811,0.7166666666666668,0.03225806451612903,0.4482758620689655,0.0,0.0,0.0,0.0,0.03974966948622339
1.0,0.0,0.0420137552742616,0.1764705882352941,0.19999999999999996,0.0005333333333333334,0.05865872830605749,0.7454545454545456,0.016129032258064516,0.06896551724137931,0.0,5.6488716134623755e-05,0.0,0.04,0.02384170860146178
1.0,0.8333333333333334,0.044272362869198306,0.23529411764705882,0.7400000000000001,0.0026666666666666666,0.04274574506742091,0.7742424242424242,0.24193548387096775,0.20689655172413793,0.0,0.05064496822363121,0.0,0.04,0.02384170860146178
1.0,0.8333333333333334,0.018244725738396625,0.08823529411764706,0.7200000000000001,0.0013333333333333333,0.04484403176250794,0.7984848484848486,0.03225806451612903,0.27586206896551724,0.0,0.00035378746091234946,0.0,0.0,0.026242186356209705
0.0,0.0,0.005063291139240504,0.1764705882352941,0.19999999999999996,0.0003413333333333333,0.012968582736709781,0.7151515151515151,0.06451612903225806,0.24137931034482757,0.0,0.00329530541631011,0.0,0.08,0.04345706060588327
0.0,0.0,0.09282278481012658,0.47058823529411764,0.4,0.0015106666666666667,0.05961325044439861,0.7196969696969697,0.12903225806451613,0.20689655172413793,0.0,0.005265373824340812,0.0,0.12,0.034835295247296
1.0,0.0,0.1169289029535865,0.23529411764705882,0.52,0.0,0.11990150328737878,0.7681818181818183,0.11290322580645161,0.20689655172413793,0.0,0.0011690623224954488,0.0,0.08,0.0242781424027519
0.0,0.0,0.09367088607594937,0.1176470588235294,0.58,0.006666666666666666,0.16202399488101146,0.7666666666666666,0.11290322580645161,0.13793103448275862,0.0,0.011157401018673333,0.0,0.0,0.16999903507480768
1.0,0.8333333333333334,0.02903164556962025,0.058823529411764705,0.19999999999999996,0.0013333333333333333,0.08104221579075001,0.8075757575757576,0.14516129032258063,0.06896551724137931,0.0,0.008705321627985253,0.23076923076923078,0.12,0.0664217028549478
1.0,0.8333333333333334,0.2304905063291139,0.23529411764705882,0.30000000000000004,5.2e-05,0.22012217279003762,0.7212121212121212,0.06451612903225806,0.034482758620689655,0.0,0.009405468967757648,0.0,0.0,0.01804150311989417
0.0,0.8333333333333334,0.10632881856540084,0.2647058823529412,0.33999999999999997,0.001,0.089695995841955,0.8196969696969698,0.08064516129032258,0.20689655172413793,0.0,0.0006282170714764039,0.0,0.04,0.04315380590035091
0.0,0.0,0.3544303797468354,0.23529411764705882,0.7200000000000001,0.001,0.35638577954655853,0.7621212121212122,0.27419354838709675,0.06896551724137931,0.0,0.0215782986380551,0.0,0.32,0.13226061923529692
0.0,0.0,0.005088607594936708,0.1176470588235294,0.45999999999999996,0.00013333333333333334,0.01927213059766608,0.7757575757575759,0.08064516129032258,0.06896551724137931,0.0,0.0012148005909227912,0.0,0.12,0.05991316827925339
1.0,0.0,0.02818776371308017,0.1176470588235294,0.7999999999999999,0.00039999999999999996,0.056128319202477295,0.8409090909090908,0.04838709677419355,0.06896551724137931,0.0,0.006579273996856178,0.0,0.0,0.024641859105648967
0.0,0.0,0.018767932489451473,0.23529411764705882,0.4,0.00042666666666666667,0.022239950321032195,0.6515151515151516,0.12903225806451613,0.20689655172413793,0.0,0.008567520434646465,0.07692307692307693,0.2,0.05224244599640151
0.0,0.8333333333333334,0.018244725738396625,0.20588235294117646,0.56,0.0013333333333333333,0.02200424718912683,0.7121212121212122,0.0967741935483871,0.24137931034482757,0.0,0.028096588277008155,0.0,0.08,0.026242186356209705
1.0,0.0,0.03979261603375527,0.2941176470588235,0.7400000000000001,0.0004333333333333333,0.03516849374366831,0.8045454545454547,0.06451612903225806,0.0,0.0,0.001884455751743625,0.07692307692307693,0.04,0.007872655906862912
0.0,0.0,0.016835443037974684,0.2941176470588235,0.19999999999999996,0.0003333333333333333,0.015878987594611767,0.7651515151515151,0.06451612903225806,0.10344827586206896,0.0,0.008561265628707683,0.0,0.0,0.026242186356209705
0.0,0.0,0.050632911392405056,0.2941176470588235,0.19999999999999996,0.0003333333333333333,0.044505208510393975,0.7772727272727273,0.04838709677419355,0.10344827586206896,0.0,0.0012290693669706372,0.0,0.04,0.0169728688070966
1.0,0.0,0.08776371308016877,0.23529411764705882,0.36,0.009333333333333332,0.09092399405000684,0.7333333333333334,0.14516129032258063,0.24137931034482757,0.0,0.007862486527734396,0.0,0.08,0.023251101955328923
0.0,0.8333333333333334,0.045520126582278476,0.20588235294117646,0.7799999999999999,0.0007999999999999999,0.04932427991560014,0.759090909090909,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.04723593544117747
0.0,0.0,0.02868776371308017,0.2941176470588235,0.7999999999999999,6.333333333333333e-05,0.026930216008322135,0.8651515151515152,0.06451612903225806,0.06896551724137931,0.0,0.0030801009994788965,0.07692307692307693,0.04,0.02613897583727073
0.0,0.8333333333333334,0.038980675105485224,0.23529411764705882,0.09999999999999998,0.0,0.03830251439337795,0.740909090909091,0.04838709677419355,0.06896551724137931,0.0,2.0719044672214942e-05,0.0,0.0,0.06738282293024399
1.0,0.0,0.06082611814345991,0.23529411764705882,0.36,0.0003333333333333333,0.06392767540052534,0.7681818181818183,0.06451612903225806,0.10344827586206896,0.0,0.0004390091918282524,0.0,0.08,0.011808983860294367
1.0,0.0,0.12329113924050632,0.1176470588235294,0.14,0.0,0.20860973680572395,0.8257575757575757,0.12903225806451613,0.06896551724137931,0.0,0.006964921875519198,0.0,0.0,0.06560546589052427
1.0,0.8333333333333334,0.0921308016877637,0.2647058823529412,0.54,0.002,0.07868896176547689,0.7318181818181819,0.0967741935483871,0.13793103448275862,0.0,0.01127800149568047,0.0,0.0,0.01192085430073089
0.0,0.8333333333333334,0.053305147679324885,0.23529411764705882,0.36,0.0,0.053125748376330266,0.6166666666666667,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.02928627997353003
0.0,0.0,0.06383966244725738,0.1176470588235294,0.68,0.00045999999999999996,0.11404065425750114,0.803030303030303,0.016129032258064516,0.06896551724137931,0.0,0.0,0.0,0.0,0.025779405399817948
0.0,0.8333333333333334,0.05119873417721518,0.23529411764705882,0.92,0.0003333333333333333,0.049199251491464445,0.7151515151515151,0.04838709677419355,0.06896551724137931,0.0,0.0006434631609521848,0.0,0.04,0.024241770732462194
0.0,0.0,0.03259493670886076,0.2941176470588235,0.24,0.0013333333333333333,0.02905381057173874,0.6742424242424243,0.14516129032258063,0.41379310344827586,0.0,0.005315412271851067,0.0,0.08,0.18205755588516323
0.0,0.0,0.029535864978902954,0.2941176470588235,0.36,0.0004533333333333333,0.026448611051303958,0.8121212121212122,0.03225806451612903,0.20689655172413793,0.0,0.0007304440560383701,0.0,0.0,0.10846769485827133
0.0,0.0,0.062489451476793245,0.1764705882352941,0.68,0.0006666666666666666,0.08239524242293754,0.9090909090909092,0.04838709677419355,0.13793103448275862,0.0,0.0007286848918680877,0.0,0.0,0.04723593544117747
0.0,0.0,0.06783966244725738,0.2941176470588235,0.4,0.0003333333333333333,0.05881019778665693,0.7772727272727273,0.11290322580645161,0.24137931034482757,0.0,0.006758122354168223,0.07692307692307693,0.04,0.026309130173604395
0.0,0.8333333333333334,0.14762113924050632,0.2647058823529412,0.9400000000000001,0.0013333333333333333,0.12530038928789702,0.8045454545454547,0.016129032258064516,0.06896551724137931,0.0,0.0040908385466489295,0.0,0.0,0.027214144454470998
1.0,0.0,0.12855780590717297,0.47058823529411764,0.7999999999999999,0.0006666666666666666,0.07483574437995344,0.853030303030303,0.08064516129032258,0.1724137931034483,0.0,5.668417882021069e-06,0.0,0.0,0.02384170860146178
1.0,0.8333333333333334,0.03196202531645569,0.1764705882352941,0.48,0.0013333333333333333,0.04090620299630052,0.8,0.16129032258064516,0.20689655172413793,0.0,0.022466481081362125,0.0,0.04,0.032802732945262134
